tenant_id,transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,total_amount,payment_method,channel
demo_business_001,T0036007,2026-07-01,C000,P007,1,3.5,3.5,card,retail
demo_business_001,T0035988,2026-07-01,C000,P006,1,3.75,3.75,card,retail
demo_business_001,T0035989,2026-07-01,C000,P002,1,4.5,4.5,card,retail
demo_business_001,T0035990,2026-07-01,C000,P003,1,4.75,4.75,card,retail
demo_business_001,T0035991,2026-07-01,C000,P011,2,6.95,13.9,card,retail
demo_business_001,T0035992,2026-07-01,C000,P002,1,4.5,4.5,card,retail
demo_business_001,T0035993,2026-07-01,C000,P002,2,4.5,9.0,card,retail
demo_business_001,T0035995,2026-07-01,C000,P013,1,18.0,18.0,card,retail
demo_business_001,T0035987,2026-07-01,C000,P012,1,14.0,14.0,cash,retail
demo_business_001,T0035997,2026-07-01,C000,P015,1,15.0,15.0,card,retail
demo_business_001,T0035998,2026-07-01,C000,P006,2,3.75,7.5,cash,retail
demo_business_001,T0035999,2026-07-01,C000,P009,1,3.0,3.0,card,retail
demo_business_001,T0036000,2026-07-01,C000,P013,1,18.0,18.0,card,retail
demo_business_001,T0036001,2026-07-01,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0036002,2026-07-01,C000,P001,1,3.25,3.25,card,retail
demo_business_001,T0036003,2026-07-01,C000,P007,3,3.5,10.5,card,retail
demo_business_001,T0036005,2026-07-01,C000,P014,1,12.0,12.0,card,retail
demo_business_001,T0035996,2026-07-01,C000,P005,1,5.25,5.25,card,retail
demo_business_001,T0036088,2026-07-02,C000,P011,1,6.95,6.95,card,retail
demo_business_001,T0036083,2026-07-02,C000,P016,1,25.0,25.0,mobile_wallet,retail
demo_business_001,T0036084,2026-07-02,C000,P016,1,25.0,25.0,card,retail
demo_business_001,T0036087,2026-07-02,C000,P013,2,18.0,36.0,cash,retail
demo_business_001,T0036086,2026-07-02,C000,P013,1,18.0,18.0,mobile_wallet,retail
demo_business_001,T0036082,2026-07-02,C000,P007,1,3.5,3.5,cash,retail
demo_business_001,T0036085,2026-07-02,C000,P014,1,12.0,12.0,card,retail
demo_business_001,T0036081,2026-07-02,C000,P015,1,15.0,15.0,card,retail
demo_business_001,T0036076,2026-07-02,C000,P016,1,25.0,25.0,mobile_wallet,retail
demo_business_001,T0036079,2026-07-02,C000,P005,2,5.25,10.5,card,retail
demo_business_001,T0036078,2026-07-02,C000,P001,1,3.25,3.25,card,retail
demo_business_001,T0036077,2026-07-02,C000,P002,2,4.5,9.0,card,retail
demo_business_001,T0036075,2026-07-02,C000,P016,1,25.0,25.0,card,retail
demo_business_001,T0036074,2026-07-02,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0036073,2026-07-02,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0036072,2026-07-02,C000,P015,2,15.0,30.0,card,retail
demo_business_001,T0036080,2026-07-02,C000,P001,1,3.25,3.25,cash,retail
demo_business_001,T0036089,2026-07-02,C000,P012,1,14.0,14.0,card,retail
demo_business_001,T0036090,2026-07-02,C000,P008,1,3.25,3.25,card,retail
demo_business_001,T0036092,2026-07-02,C000,P016,1,25.0,25.0,card,retail
demo_business_001,T0036071,2026-07-02,C000,P005,2,5.25,10.5,card,retail
demo_business_001,T0036108,2026-07-02,C000,P002,1,4.5,4.5,card,retail
demo_business_001,T0036107,2026-07-02,C000,P005,1,5.25,5.25,mobile_wallet,retail
demo_business_001,T0036106,2026-07-02,C000,P001,1,3.25,3.25,card,retail
demo_business_001,T0036105,2026-07-02,C000,P014,1,12.0,12.0,card,retail
demo_business_001,T0036104,2026-07-02,C000,P004,1,4.95,4.95,cash,retail
demo_business_001,T0036103,2026-07-02,C000,P013,1,18.0,18.0,card,retail
demo_business_001,T0036102,2026-07-02,C000,P002,1,4.5,4.5,cash,retail
demo_business_001,T0036101,2026-07-02,C000,P004,1,4.95,4.95,card,retail
demo_business_001,T0036100,2026-07-02,C000,P009,1,3.0,3.0,card,retail
demo_business_001,T0036099,2026-07-02,C000,P008,2,3.25,6.5,card,retail
demo_business_001,T0036098,2026-07-02,C000,P004,1,4.95,4.95,card,retail
demo_business_001,T0036097,2026-07-02,C000,P007,2,3.5,7.0,card,retail
demo_business_001,T0036096,2026-07-02,C000,P014,1,12.0,12.0,mobile_wallet,retail
demo_business_001,T0036095,2026-07-02,C000,P015,1,15.0,15.0,card,retail
demo_business_001,T0036094,2026-07-02,C000,P009,1,3.0,3.0,mobile_wallet,retail
demo_business_001,T0036093,2026-07-02,C000,P016,2,25.0,50.0,card,retail
demo_business_001,T0036091,2026-07-02,C000,P015,1,15.0,15.0,card,retail
demo_business_001,T0036070,2026-07-02,C000,P013,1,18.0,18.0,card,retail
demo_business_001,T0036060,2026-07-02,C000,P014,2,12.0,24.0,card,retail
demo_business_001,T0036068,2026-07-02,C000,P005,1,5.25,5.25,card,retail
demo_business_001,T0036046,2026-07-02,C000,P007,1,3.5,3.5,cash,retail
demo_business_001,T0036045,2026-07-02,C000,P015,1,15.0,15.0,card,retail
demo_business_001,T0036044,2026-07-02,C000,P006,1,3.75,3.75,card,retail
demo_business_001,T0036043,2026-07-02,C000,P010,1,7.5,7.5,cash,retail
demo_business_001,T0036042,2026-07-02,C000,P004,1,4.95,4.95,card,retail
demo_business_001,T0036041,2026-07-02,C000,P009,1,3.0,3.0,card,retail
demo_business_001,T0036040,2026-07-02,C000,P015,1,15.0,15.0,card,retail
demo_business_001,T0036047,2026-07-02,C000,P008,1,3.25,3.25,card,retail
demo_business_001,T0036039,2026-07-02,C000,P012,1,14.0,14.0,card,retail
demo_business_001,T0036037,2026-07-02,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0036036,2026-07-02,C000,P004,1,4.95,4.95,card,retail
demo_business_001,T0036035,2026-07-02,C000,P014,1,12.0,12.0,card,retail
demo_business_001,T0036034,2026-07-02,C000,P006,1,3.75,3.75,cash,retail
demo_business_001,T0036033,2026-07-02,C000,P012,1,14.0,14.0,card,retail
demo_business_001,T0036031,2026-07-02,C000,P005,1,5.25,5.25,cash,retail
demo_business_001,T0036069,2026-07-02,C000,P005,3,5.25,15.75,card,retail
demo_business_001,T0036038,2026-07-02,C000,P016,1,25.0,25.0,card,retail
demo_business_001,T0036048,2026-07-02,C000,P009,1,3.0,3.0,card,retail
demo_business_001,T0036032,2026-07-02,C000,P013,1,18.0,18.0,mobile_wallet,retail
demo_business_001,T0036050,2026-07-02,C000,P008,1,3.25,3.25,card,retail
demo_business_001,T0036066,2026-07-02,C000,P013,2,18.0,36.0,mobile_wallet,retail
demo_business_001,T0036067,2026-07-02,C000,P006,2,3.75,7.5,card,retail
demo_business_001,T0036065,2026-07-02,C000,P003,1,4.75,4.75,card,retail
demo_business_001,T0036064,2026-07-02,C000,P012,2,14.0,28.0,cash,retail
demo_business_001,T0036063,2026-07-02,C000,P005,1,5.25,5.25,card,retail
demo_business_001,T0036062,2026-07-02,C000,P006,2,3.75,7.5,card,retail
demo_business_001,T0036049,2026-07-02,C000,P008,1,3.25,3.25,card,retail
demo_business_001,T0036059,2026-07-02,C000,P001,2,3.25,6.5,card,retail
demo_business_001,T0036061,2026-07-02,C000,P015,3,15.0,45.0,card,retail
demo_business_001,T0036057,2026-07-02,C000,P007,3,3.5,10.5,card,retail
demo_business_001,T0036056,2026-07-02,C000,P013,1,18.0,18.0,mobile_wallet,retail
demo_business_001,T0036055,2026-07-02,C000,P006,1,3.75,3.75,cash,retail
demo_business_001,T0036054,2026-07-02,C000,P008,1,3.25,3.25,card,retail
demo_business_001,T0036053,2026-07-02,C000,P009,1,3.0,3.0,card,retail
demo_business_001,T0036052,2026-07-02,C000,P007,1,3.5,3.5,card,retail
demo_business_001,T0036051,2026-07-02,C000,P001,3,3.25,9.75,card,retail
demo_business_001,T0036058,2026-07-02,C000,P014,1,12.0,12.0,mobile_wallet,retail
demo_business_001,T0036161,2026-07-03,C000,P007,1,3.5,3.5,card,retail
demo_business_001,T0036160,2026-07-03,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0036159,2026-07-03,C000,P013,1,18.0,18.0,mobile_wallet,retail
demo_business_001,T0036158,2026-07-03,C000,P015,1,15.0,15.0,card,retail
demo_business_001,T0036157,2026-07-03,C000,P016,1,25.0,25.0,cash,retail
demo_business_001,T0036156,2026-07-03,C000,P016,1,25.0,25.0,card,retail
demo_business_001,T0036148,2026-07-03,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0036154,2026-07-03,C000,P015,1,15.0,15.0,card,retail
demo_business_001,T0036153,2026-07-03,C000,P012,3,14.0,42.0,card,retail
demo_business_001,T0036152,2026-07-03,C000,P004,1,4.95,4.95,cash,retail
demo_business_001,T0036151,2026-07-03,C000,P002,2,4.5,9.0,card,retail
demo_business_001,T0036150,2026-07-03,C000,P016,1,25.0,25.0,card,retail
demo_business_001,T0036149,2026-07-03,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0036147,2026-07-03,C000,P005,1,5.25,5.25,card,retail
demo_business_001,T0036155,2026-07-03,C000,P003,3,4.75,14.25,card,retail
demo_business_001,T0036162,2026-07-03,C000,P011,1,6.95,6.95,card,retail
demo_business_001,T0036170,2026-07-03,C000,P016,1,25.0,25.0,card,retail
demo_business_001,T0036164,2026-07-03,C000,P014,1,12.0,12.0,cash,retail
demo_business_001,T0036179,2026-07-03,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0036146,2026-07-03,C000,P011,3,6.95,20.85,card,retail
demo_business_001,T0036178,2026-07-03,C000,P002,1,4.5,4.5,mobile_wallet,retail
demo_business_001,T0036177,2026-07-03,C000,P013,3,18.0,54.0,card,retail
demo_business_001,T0036176,2026-07-03,C000,P014,1,12.0,12.0,card,retail
demo_business_001,T0036175,2026-07-03,C000,P003,1,4.75,4.75,card,retail
demo_business_001,T0036174,2026-07-03,C000,P003,1,4.75,4.75,card,retail
demo_business_001,T0036173,2026-07-03,C000,P007,1,3.5,3.5,cash,retail
demo_business_001,T0036172,2026-07-03,C000,P014,3,12.0,36.0,mobile_wallet,retail
demo_business_001,T0036171,2026-07-03,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0036169,2026-07-03,C000,P002,1,4.5,4.5,mobile_wallet,retail
demo_business_001,T0036168,2026-07-03,C000,P016,1,25.0,25.0,card,retail
demo_business_001,T0036167,2026-07-03,C000,P003,2,4.75,9.5,card,retail
demo_business_001,T0036166,2026-07-03,C000,P009,1,3.0,3.0,card,retail
demo_business_001,T0036165,2026-07-03,C000,P015,1,15.0,15.0,card,retail
demo_business_001,T0036163,2026-07-03,C000,P005,1,5.25,5.25,mobile_wallet,retail
demo_business_001,T0036145,2026-07-03,C000,P015,2,15.0,30.0,card,retail
demo_business_001,T0036126,2026-07-03,C000,P015,1,15.0,15.0,card,retail
demo_business_001,T0036143,2026-07-03,C000,P013,1,18.0,18.0,mobile_wallet,retail
demo_business_001,T0036122,2026-07-03,C000,P014,1,12.0,12.0,card,retail
demo_business_001,T0036121,2026-07-03,C000,P003,1,4.75,4.75,card,retail
demo_business_001,T0036120,2026-07-03,C000,P008,2,3.25,6.5,cash,retail
demo_business_001,T0036119,2026-07-03,C000,P015,1,15.0,15.0,card,retail
demo_business_001,T0036118,2026-07-03,C000,P011,1,6.95,6.95,card,retail
demo_business_001,T0036117,2026-07-03,C000,P012,1,14.0,14.0,card,retail
demo_business_001,T0036116,2026-07-03,C000,P013,1,18.0,18.0,card,retail
demo_business_001,T0036115,2026-07-03,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0036114,2026-07-03,C000,P013,1,18.0,18.0,mobile_wallet,retail
demo_business_001,T0036113,2026-07-03,C000,P010,1,7.5,7.5,cash,retail
demo_business_001,T0036112,2026-07-03,C000,P004,1,4.95,4.95,mobile_wallet,retail
demo_business_001,T0036111,2026-07-03,C000,P011,1,6.95,6.95,card,retail
demo_business_001,T0036110,2026-07-03,C000,P009,1,3.0,3.0,cash,retail
demo_business_001,T0036109,2026-07-03,C000,P009,1,3.0,3.0,mobile_wallet,retail
demo_business_001,T0036180,2026-07-03,C000,P016,1,25.0,25.0,card,retail
demo_business_001,T0036123,2026-07-03,C000,P015,1,15.0,15.0,cash,retail
demo_business_001,T0036144,2026-07-03,C000,P014,1,12.0,12.0,card,retail
demo_business_001,T0036124,2026-07-03,C000,P006,3,3.75,11.25,mobile_wallet,retail
demo_business_001,T0036127,2026-07-03,C000,P009,1,3.0,3.0,cash,retail
demo_business_001,T0036142,2026-07-03,C000,P016,1,25.0,25.0,card,retail
demo_business_001,T0036141,2026-07-03,C000,P006,1,3.75,3.75,card,retail
demo_business_001,T0036140,2026-07-03,C000,P013,1,18.0,18.0,mobile_wallet,retail
demo_business_001,T0036139,2026-07-03,C000,P003,2,4.75,9.5,card,retail
demo_business_001,T0036138,2026-07-03,C000,P003,1,4.75,4.75,card,retail
demo_business_001,T0036137,2026-07-03,C000,P016,1,25.0,25.0,card,retail
demo_business_001,T0036136,2026-07-03,C000,P002,1,4.5,4.5,card,retail
demo_business_001,T0036135,2026-07-03,C000,P005,1,5.25,5.25,card,retail
demo_business_001,T0036134,2026-07-03,C000,P005,1,5.25,5.25,card,retail
demo_business_001,T0036133,2026-07-03,C000,P001,1,3.25,3.25,card,retail
demo_business_001,T0036132,2026-07-03,C000,P013,2,18.0,36.0,card,retail
demo_business_001,T0036131,2026-07-03,C000,P011,1,6.95,6.95,card,retail
demo_business_001,T0036130,2026-07-03,C000,P008,1,3.25,3.25,card,retail
demo_business_001,T0036129,2026-07-03,C000,P012,1,14.0,14.0,card,retail
demo_business_001,T0036128,2026-07-03,C000,P001,1,3.25,3.25,mobile_wallet,retail
demo_business_001,T0036125,2026-07-03,C000,P004,1,4.95,4.95,card,retail
demo_business_001,T0036181,2026-07-03,C000,P013,1,18.0,18.0,card,retail
demo_business_001,T0036182,2026-07-03,C000,P002,2,4.5,9.0,mobile_wallet,retail
demo_business_001,T0036184,2026-07-03,C000,P010,1,7.5,7.5,mobile_wallet,retail
demo_business_001,T0036183,2026-07-03,C000,P011,1,6.95,6.95,card,retail
demo_business_001,T0036195,2026-07-04,C000,P002,2,4.5,9.0,card,retail
demo_business_001,T0036238,2026-07-04,C000,P016,2,25.0,50.0,card,retail
demo_business_001,T0036237,2026-07-04,C000,P008,1,3.25,3.25,card,retail
demo_business_001,T0036236,2026-07-04,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0036235,2026-07-04,C000,P003,1,4.75,4.75,card,retail
demo_business_001,T0036234,2026-07-04,C000,P015,1,15.0,15.0,card,retail
demo_business_001,T0036233,2026-07-04,C000,P013,1,18.0,18.0,card,retail
demo_business_001,T0036232,2026-07-04,C000,P015,1,15.0,15.0,card,retail
demo_business_001,T0036231,2026-07-04,C000,P003,1,4.75,4.75,card,retail
demo_business_001,T0036230,2026-07-04,C000,P007,3,3.5,10.5,card,retail
demo_business_001,T0036229,2026-07-04,C000,P015,1,15.0,15.0,card,retail
demo_business_001,T0036228,2026-07-04,C000,P007,1,3.5,3.5,card,retail
demo_business_001,T0036227,2026-07-04,C000,P006,1,3.75,3.75,card,retail
demo_business_001,T0036226,2026-07-04,C000,P001,1,3.25,3.25,mobile_wallet,retail
demo_business_001,T0036239,2026-07-04,C000,P001,1,3.25,3.25,mobile_wallet,retail
demo_business_001,T0036240,2026-07-04,C000,P016,1,25.0,25.0,mobile_wallet,retail
demo_business_001,T0036241,2026-07-04,C000,P003,2,4.75,9.5,mobile_wallet,retail
demo_business_001,T0036242,2026-07-04,C000,P007,1,3.5,3.5,cash,retail
demo_business_001,T0036258,2026-07-04,C000,P004,1,4.95,4.95,card,retail
demo_business_001,T0036257,2026-07-04,C000,P006,1,3.75,3.75,cash,retail
demo_business_001,T0036256,2026-07-04,C000,P003,1,4.75,4.75,card,retail
demo_business_001,T0036255,2026-07-04,C000,P009,1,3.0,3.0,card,retail
demo_business_001,T0036254,2026-07-04,C000,P012,1,14.0,14.0,cash,retail
demo_business_001,T0036253,2026-07-04,C000,P011,1,6.95,6.95,card,retail
demo_business_001,T0036252,2026-07-04,C000,P005,1,5.25,5.25,mobile_wallet,retail
demo_business_001,T0036225,2026-07-04,C000,P014,1,12.0,12.0,card,retail
demo_business_001,T0036251,2026-07-04,C000,P010,1,7.5,7.5,mobile_wallet,retail
demo_business_001,T0036249,2026-07-04,C000,P003,1,4.75,4.75,mobile_wallet,retail
demo_business_001,T0036248,2026-07-04,C000,P012,2,14.0,28.0,card,retail
demo_business_001,T0036247,2026-07-04,C000,P008,1,3.25,3.25,mobile_wallet,retail
demo_business_001,T0036246,2026-07-04,C000,P015,1,15.0,15.0,mobile_wallet,retail
demo_business_001,T0036245,2026-07-04,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0036244,2026-07-04,C000,P004,1,4.95,4.95,cash,retail
demo_business_001,T0036243,2026-07-04,C000,P004,1,4.95,4.95,mobile_wallet,retail
demo_business_001,T0036250,2026-07-04,C000,P006,1,3.75,3.75,card,retail
demo_business_001,T0036224,2026-07-04,C000,P006,1,3.75,3.75,mobile_wallet,retail
demo_business_001,T0036222,2026-07-04,C000,P012,2,14.0,28.0,cash,retail
demo_business_001,T0036259,2026-07-04,C000,P006,1,3.75,3.75,card,retail
demo_business_001,T0036190,2026-07-04,C000,P006,1,3.75,3.75,mobile_wallet,retail
demo_business_001,T0036191,2026-07-04,C000,P006,1,3.75,3.75,cash,retail
demo_business_001,T0036192,2026-07-04,C000,P013,1,18.0,18.0,card,retail
demo_business_001,T0036193,2026-07-04,C000,P007,1,3.5,3.5,mobile_wallet,retail
demo_business_001,T0036194,2026-07-04,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0036207,2026-07-04,C000,P003,1,4.75,4.75,card,retail
demo_business_001,T0036196,2026-07-04,C000,P006,1,3.75,3.75,card,retail
demo_business_001,T0036197,2026-07-04,C000,P007,1,3.5,3.5,cash,retail
demo_business_001,T0036198,2026-07-04,C000,P014,3,12.0,36.0,card,retail
demo_business_001,T0036199,2026-07-04,C000,P013,1,18.0,18.0,card,retail
demo_business_001,T0036200,2026-07-04,C000,P011,1,6.95,6.95,card,retail
demo_business_001,T0036201,2026-07-04,C000,P008,2,3.25,6.5,card,retail
demo_business_001,T0036202,2026-07-04,C000,P004,1,4.95,4.95,mobile_wallet,retail
demo_business_001,T0036203,2026-07-04,C000,P009,1,3.0,3.0,card,retail
demo_business_001,T0036204,2026-07-04,C000,P015,2,15.0,30.0,card,retail
demo_business_001,T0036189,2026-07-04,C000,P012,1,14.0,14.0,cash,retail
demo_business_001,T0036223,2026-07-04,C000,P005,1,5.25,5.25,cash,retail
demo_business_001,T0036188,2026-07-04,C000,P009,1,3.0,3.0,card,retail
demo_business_001,T0036186,2026-07-04,C000,P011,1,6.95,6.95,card,retail
demo_business_001,T0036221,2026-07-04,C000,P015,1,15.0,15.0,card,retail
demo_business_001,T0036220,2026-07-04,C000,P016,1,25.0,25.0,cash,retail
demo_business_001,T0036219,2026-07-04,C000,P004,2,4.95,9.9,cash,retail
demo_business_001,T0036218,2026-07-04,C000,P006,1,3.75,3.75,card,retail
demo_business_001,T0036217,2026-07-04,C000,P012,1,14.0,14.0,card,retail
demo_business_001,T0036216,2026-07-04,C000,P012,2,14.0,28.0,card,retail
demo_business_001,T0036215,2026-07-04,C000,P015,1,15.0,15.0,card,retail
demo_business_001,T0036214,2026-07-04,C000,P013,3,18.0,54.0,card,retail
demo_business_001,T0036213,2026-07-04,C000,P014,1,12.0,12.0,cash,retail
demo_business_001,T0036212,2026-07-04,C000,P002,2,4.5,9.0,card,retail
demo_business_001,T0036211,2026-07-04,C000,P013,1,18.0,18.0,card,retail
demo_business_001,T0036210,2026-07-04,C000,P004,1,4.95,4.95,card,retail
demo_business_001,T0036209,2026-07-04,C000,P007,1,3.5,3.5,cash,retail
demo_business_001,T0036208,2026-07-04,C000,P016,1,25.0,25.0,mobile_wallet,retail
demo_business_001,T0036185,2026-07-04,C000,P012,1,14.0,14.0,cash,retail
demo_business_001,T0036187,2026-07-04,C000,P011,1,6.95,6.95,card,retail
demo_business_001,T0036205,2026-07-04,C000,P011,1,6.95,6.95,mobile_wallet,retail
demo_business_001,T0036206,2026-07-04,C000,P010,1,7.5,7.5,mobile_wallet,retail
demo_business_001,T0036264,2026-07-05,C000,P004,1,4.95,4.95,card,retail
demo_business_001,T0036283,2026-07-05,C000,P001,2,3.25,6.5,card,retail
demo_business_001,T0036284,2026-07-05,C000,P014,1,12.0,12.0,card,retail
demo_business_001,T0036285,2026-07-05,C000,P003,1,4.75,4.75,card,retail
demo_business_001,T0036286,2026-07-05,C000,P003,1,4.75,4.75,mobile_wallet,retail
demo_business_001,T0036287,2026-07-05,C000,P008,1,3.25,3.25,mobile_wallet,retail
demo_business_001,T0036288,2026-07-05,C000,P004,1,4.95,4.95,card,retail
demo_business_001,T0036289,2026-07-05,C000,P008,1,3.25,3.25,card,retail
demo_business_001,T0036290,2026-07-05,C000,P011,1,6.95,6.95,mobile_wallet,retail
demo_business_001,T0036291,2026-07-05,C000,P002,1,4.5,4.5,cash,retail
demo_business_001,T0036292,2026-07-05,C000,P002,1,4.5,4.5,card,retail
demo_business_001,T0036293,2026-07-05,C000,P007,3,3.5,10.5,cash,retail
demo_business_001,T0036294,2026-07-05,C000,P001,1,3.25,3.25,cash,retail
demo_business_001,T0036295,2026-07-05,C000,P002,1,4.5,4.5,card,retail
demo_business_001,T0036296,2026-07-05,C000,P006,1,3.75,3.75,card,retail
demo_business_001,T0036297,2026-07-05,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0036298,2026-07-05,C000,P005,2,5.25,10.5,card,retail
demo_business_001,T0036299,2026-07-05,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0036282,2026-07-05,C000,P014,1,12.0,12.0,card,retail
demo_business_001,T0036281,2026-07-05,C000,P013,1,18.0,18.0,card,retail
demo_business_001,T0036280,2026-07-05,C000,P006,1,3.75,3.75,card,retail
demo_business_001,T0036279,2026-07-05,C000,P016,2,25.0,50.0,card,retail
demo_business_001,T0036260,2026-07-05,C000,P002,1,4.5,4.5,card,retail
demo_business_001,T0036261,2026-07-05,C000,P004,1,4.95,4.95,card,retail
demo_business_001,T0036262,2026-07-05,C000,P001,2,3.25,6.5,card,retail
demo_business_001,T0036263,2026-07-05,C000,P003,1,4.75,4.75,cash,retail
demo_business_001,T0036265,2026-07-05,C000,P014,1,12.0,12.0,card,retail
demo_business_001,T0036266,2026-07-05,C000,P009,2,3.0,6.0,card,retail
demo_business_001,T0036267,2026-07-05,C000,P013,1,18.0,18.0,cash,retail
demo_business_001,T0036268,2026-07-05,C000,P001,1,3.25,3.25,mobile_wallet,retail
demo_business_001,T0036300,2026-07-05,C000,P002,1,4.5,4.5,card,retail
demo_business_001,T0036269,2026-07-05,C000,P011,1,6.95,6.95,card,retail
demo_business_001,T0036271,2026-07-05,C000,P009,1,3.0,3.0,mobile_wallet,retail
demo_business_001,T0036272,2026-07-05,C000,P009,1,3.0,3.0,card,retail
demo_business_001,T0036273,2026-07-05,C000,P009,1,3.0,3.0,card,retail
demo_business_001,T0036274,2026-07-05,C000,P012,2,14.0,28.0,mobile_wallet,retail
demo_business_001,T0036275,2026-07-05,C000,P007,1,3.5,3.5,card,retail
demo_business_001,T0036276,2026-07-05,C000,P007,1,3.5,3.5,cash,retail
demo_business_001,T0036277,2026-07-05,C000,P003,2,4.75,9.5,card,retail
demo_business_001,T0036278,2026-07-05,C000,P009,1,3.0,3.0,cash,retail
demo_business_001,T0036270,2026-07-05,C000,P009,1,3.0,3.0,card,retail
demo_business_001,T0036301,2026-07-05,C000,P002,1,4.5,4.5,card,retail
demo_business_001,T0036302,2026-07-05,C000,P013,1,18.0,18.0,card,retail
demo_business_001,T0036303,2026-07-05,C000,P003,1,4.75,4.75,cash,retail
demo_business_001,T0036323,2026-07-05,C000,P014,1,12.0,12.0,card,retail
demo_business_001,T0036324,2026-07-05,C000,P001,3,3.25,9.75,card,retail
demo_business_001,T0036325,2026-07-05,C000,P016,1,25.0,25.0,card,retail
demo_business_001,T0036326,2026-07-05,C000,P009,1,3.0,3.0,card,retail
demo_business_001,T0036327,2026-07-05,C000,P011,1,6.95,6.95,mobile_wallet,retail
demo_business_001,T0036328,2026-07-05,C000,P015,1,15.0,15.0,mobile_wallet,retail
demo_business_001,T0036329,2026-07-05,C000,P002,1,4.5,4.5,card,retail
demo_business_001,T0036330,2026-07-05,C000,P014,1,12.0,12.0,mobile_wallet,retail
demo_business_001,T0036332,2026-07-05,C000,P003,2,4.75,9.5,mobile_wallet,retail
demo_business_001,T0036333,2026-07-05,C000,P015,2,15.0,30.0,card,retail
demo_business_001,T0036334,2026-07-05,C000,P012,1,14.0,14.0,mobile_wallet,retail
demo_business_001,T0036335,2026-07-05,C000,P003,2,4.75,9.5,cash,retail
demo_business_001,T0036336,2026-07-05,C000,P015,1,15.0,15.0,card,retail
demo_business_001,T0036337,2026-07-05,C000,P003,1,4.75,4.75,card,retail
demo_business_001,T0036338,2026-07-05,C000,P002,1,4.5,4.5,card,retail
demo_business_001,T0036322,2026-07-05,C000,P002,2,4.5,9.0,mobile_wallet,retail
demo_business_001,T0036321,2026-07-05,C000,P011,2,6.95,13.9,card,retail
demo_business_001,T0036331,2026-07-05,C000,P010,1,7.5,7.5,mobile_wallet,retail
demo_business_001,T0036319,2026-07-05,C000,P002,1,4.5,4.5,card,retail
demo_business_001,T0036320,2026-07-05,C000,P007,1,3.5,3.5,mobile_wallet,retail
demo_business_001,T0036304,2026-07-05,C000,P004,1,4.95,4.95,card,retail
demo_business_001,T0036305,2026-07-05,C000,P015,3,15.0,45.0,cash,retail
demo_business_001,T0036306,2026-07-05,C000,P001,1,3.25,3.25,card,retail
demo_business_001,T0036307,2026-07-05,C000,P012,1,14.0,14.0,mobile_wallet,retail
demo_business_001,T0036309,2026-07-05,C000,P011,1,6.95,6.95,card,retail
demo_business_001,T0036310,2026-07-05,C000,P014,2,12.0,24.0,cash,retail
demo_business_001,T0036308,2026-07-05,C000,P005,1,5.25,5.25,cash,retail
demo_business_001,T0036312,2026-07-05,C000,P009,1,3.0,3.0,mobile_wallet,retail
demo_business_001,T0036313,2026-07-05,C000,P009,1,3.0,3.0,card,retail
demo_business_001,T0036314,2026-07-05,C000,P014,1,12.0,12.0,mobile_wallet,retail
demo_business_001,T0036315,2026-07-05,C000,P014,1,12.0,12.0,cash,retail
demo_business_001,T0036316,2026-07-05,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0036317,2026-07-05,C000,P007,1,3.5,3.5,card,retail
demo_business_001,T0036311,2026-07-05,C000,P007,1,3.5,3.5,cash,retail
demo_business_001,T0036318,2026-07-05,C000,P015,2,15.0,30.0,card,retail
demo_business_001,T0036363,2026-07-06,C000,P011,1,6.95,6.95,cash,retail
demo_business_001,T0036369,2026-07-06,C000,P009,1,3.0,3.0,card,retail
demo_business_001,T0036368,2026-07-06,C000,P002,1,4.5,4.5,mobile_wallet,retail
demo_business_001,T0036367,2026-07-06,C000,P016,1,25.0,25.0,card,retail
demo_business_001,T0036364,2026-07-06,C000,P014,1,12.0,12.0,card,retail
demo_business_001,T0036365,2026-07-06,C000,P016,1,25.0,25.0,card,retail
demo_business_001,T0036370,2026-07-06,C000,P008,1,3.25,3.25,card,retail
demo_business_001,T0036366,2026-07-06,C000,P010,1,7.5,7.5,card,retail
demo_business_001,T0036371,2026-07-06,C000,P002,1,4.5,4.5,cash,retail
demo_business_001,T0036380,2026-07-06,C000,P006,1,3.75,3.75,card,retail
demo_business_001,T0036373,2026-07-06,C000,P009,1,3.0,3.0,cash,retail
demo_business_001,T0036374,2026-07-06,C000,P006,2,3.75,7.5,cash,retail
