tenant_id,ledger_id,entry_date,flow_type,category,amount,description,customer_id
demo_business_001,L0000620,2026-05-01,inflow,retail_sales,776.9,Daily retail sales receipts,
demo_business_001,L0000999,2026-05-01,outflow,utilities,380.0,Monthly utilities,
demo_business_001,L0000998,2026-05-01,outflow,rent,3200.0,Monthly rent,
demo_business_001,L0000621,2026-05-02,inflow,retail_sales,926.35,Daily retail sales receipts,
demo_business_001,L0001054,2026-05-02,outflow,payroll,4381.73,Biweekly payroll,
demo_business_001,L0000622,2026-05-03,inflow,retail_sales,540.35,Daily retail sales receipts,
demo_business_001,L0000854,2026-05-03,inflow,wholesale_invoice_payment,592.0,Invoice payment from Northgate Bakery Supply Co-op,C010
demo_business_001,L0000623,2026-05-04,inflow,retail_sales,354.2,Daily retail sales receipts,
demo_business_001,L0000624,2026-05-05,inflow,retail_sales,434.25,Daily retail sales receipts,
demo_business_001,L0000929,2026-05-05,outflow,inventory_restock,2685.52,Routine inventory / COGS restock,
demo_business_001,L0000625,2026-05-06,inflow,retail_sales,436.55,Daily retail sales receipts,
demo_business_001,L0000626,2026-05-07,inflow,retail_sales,426.2,Daily retail sales receipts,
demo_business_001,L0000835,2026-05-08,inflow,wholesale_invoice_payment,352.0,Invoice payment from Third Street Bookshop Cafe,C005
demo_business_001,L0000627,2026-05-08,inflow,retail_sales,682.5,Daily retail sales receipts,
demo_business_001,L0000856,2026-05-08,inflow,wholesale_invoice_payment,672.0,Invoice payment from Sunrise Diner,C004
demo_business_001,L0000628,2026-05-09,inflow,retail_sales,644.75,Daily retail sales receipts,
demo_business_001,L0000852,2026-05-10,inflow,wholesale_invoice_payment,320.0,Invoice payment from Harbor View Hotel,C006
demo_business_001,L0000855,2026-05-10,inflow,wholesale_invoice_payment,640.0,Invoice payment from Green Valley Med Center Cafeteria,C008
demo_business_001,L0000629,2026-05-10,inflow,retail_sales,485.7,Daily retail sales receipts,
demo_business_001,L0000630,2026-05-11,inflow,retail_sales,372.65,Daily retail sales receipts,
demo_business_001,L0000631,2026-05-12,inflow,retail_sales,625.95,Daily retail sales receipts,
demo_business_001,L0000632,2026-05-13,inflow,retail_sales,535.25,Daily retail sales receipts,
demo_business_001,L0000853,2026-05-14,inflow,wholesale_invoice_payment,384.0,Invoice payment from Lakeside University Faculty Club,C009
demo_business_001,L0000633,2026-05-14,inflow,retail_sales,554.65,Daily retail sales receipts,
demo_business_001,L0000634,2026-05-15,inflow,retail_sales,721.2,Daily retail sales receipts,
demo_business_001,L0000635,2026-05-16,inflow,retail_sales,885.7,Daily retail sales receipts,
demo_business_001,L0001055,2026-05-16,outflow,payroll,4394.86,Biweekly payroll,
demo_business_001,L0000636,2026-05-17,inflow,retail_sales,626.95,Daily retail sales receipts,
demo_business_001,L0000858,2026-05-18,inflow,wholesale_invoice_payment,192.0,Invoice payment from Riverside Office Park Cafeteria,C001
demo_business_001,L0000637,2026-05-18,inflow,retail_sales,668.1,Daily retail sales receipts,
demo_business_001,L0000930,2026-05-19,outflow,inventory_restock,2820.71,Routine inventory / COGS restock,
demo_business_001,L0000638,2026-05-19,inflow,retail_sales,362.95,Daily retail sales receipts,
demo_business_001,L0000861,2026-05-19,inflow,wholesale_invoice_payment,245.0,Invoice payment from Downtown Fitness Studio,C007
demo_business_001,L0000639,2026-05-20,inflow,retail_sales,411.4,Daily retail sales receipts,
demo_business_001,L0000640,2026-05-21,inflow,retail_sales,565.45,Daily retail sales receipts,
demo_business_001,L0000641,2026-05-22,inflow,retail_sales,623.0,Daily retail sales receipts,
demo_business_001,L0000642,2026-05-23,inflow,retail_sales,674.8,Daily retail sales receipts,
demo_business_001,L0000643,2026-05-24,inflow,retail_sales,661.1,Daily retail sales receipts,
demo_business_001,L0000644,2026-05-25,inflow,retail_sales,421.55,Daily retail sales receipts,
demo_business_001,L0000645,2026-05-26,inflow,retail_sales,376.6,Daily retail sales receipts,
demo_business_001,L0000646,2026-05-27,inflow,retail_sales,549.35,Daily retail sales receipts,
demo_business_001,L0000647,2026-05-28,inflow,retail_sales,564.6,Daily retail sales receipts,
demo_business_001,L0000648,2026-05-29,inflow,retail_sales,851.2,Daily retail sales receipts,
demo_business_001,L0001056,2026-05-30,outflow,payroll,4408.0,Biweekly payroll,
demo_business_001,L0000649,2026-05-30,inflow,retail_sales,878.4,Daily retail sales receipts,
demo_business_001,L0000868,2026-05-30,inflow,wholesale_invoice_payment,1215.0,Invoice payment from Oakview Elementary PTA,C003
demo_business_001,L0000650,2026-05-31,inflow,retail_sales,506.3,Daily retail sales receipts,
demo_business_001,L0000846,2026-05-31,inflow,wholesale_invoice_payment,315.0,Invoice payment from Third Street Bookshop Cafe,C005
demo_business_001,L0001003,2026-06-01,outflow,loan_payment,650.0,Equipment loan installment,
demo_business_001,L0000651,2026-06-01,inflow,retail_sales,676.75,Daily retail sales receipts,
demo_business_001,L0001001,2026-06-01,outflow,rent,3200.0,Monthly rent,
demo_business_001,L0001002,2026-06-01,outflow,utilities,380.0,Monthly utilities,
demo_business_001,L0000652,2026-06-02,inflow,retail_sales,551.5,Daily retail sales receipts,
demo_business_001,L0000931,2026-06-02,outflow,inventory_restock,3139.27,Routine inventory / COGS restock,
demo_business_001,L0000653,2026-06-03,inflow,retail_sales,424.1,Daily retail sales receipts,
demo_business_001,L0000654,2026-06-04,inflow,retail_sales,432.9,Daily retail sales receipts,
demo_business_001,L0000866,2026-06-05,inflow,wholesale_invoice_payment,832.0,Invoice payment from Green Valley Med Center Cafeteria,C008
demo_business_001,L0000862,2026-06-05,inflow,wholesale_invoice_payment,1020.0,Invoice payment from Sunrise Diner,C004
demo_business_001,L0000655,2026-06-05,inflow,retail_sales,700.9,Daily retail sales receipts,
demo_business_001,L0000656,2026-06-06,inflow,retail_sales,813.5,Daily retail sales receipts,
demo_business_001,L0000657,2026-06-07,inflow,retail_sales,802.0,Daily retail sales receipts,
demo_business_001,L0000658,2026-06-08,inflow,retail_sales,388.75,Daily retail sales receipts,
demo_business_001,L0000659,2026-06-09,inflow,retail_sales,506.3,Daily retail sales receipts,
demo_business_001,L0000865,2026-06-10,inflow,wholesale_invoice_payment,720.0,Invoice payment from Riverside Office Park Cafeteria,C001
demo_business_001,L0000864,2026-06-10,inflow,wholesale_invoice_payment,845.0,Invoice payment from Northgate Bakery Supply Co-op,C010
demo_business_001,L0000660,2026-06-10,inflow,retail_sales,625.1,Daily retail sales receipts,
demo_business_001,L0000661,2026-06-11,inflow,retail_sales,595.95,Daily retail sales receipts,
demo_business_001,L0000662,2026-06-12,inflow,retail_sales,929.6,Daily retail sales receipts,
demo_business_001,L0000663,2026-06-13,inflow,retail_sales,1039.75,Daily retail sales receipts,
demo_business_001,L0001057,2026-06-13,outflow,payroll,4421.14,Biweekly payroll,
demo_business_001,L0000664,2026-06-14,inflow,retail_sales,813.0,Daily retail sales receipts,
demo_business_001,L0000665,2026-06-15,inflow,retail_sales,571.65,Daily retail sales receipts,
demo_business_001,L0000932,2026-06-16,outflow,inventory_restock,3341.69,Routine inventory / COGS restock,
demo_business_001,L0000666,2026-06-16,inflow,retail_sales,353.9,Daily retail sales receipts,
demo_business_001,L0000667,2026-06-17,inflow,retail_sales,623.45,Daily retail sales receipts,
demo_business_001,L0000668,2026-06-18,inflow,retail_sales,679.1,Daily retail sales receipts,
demo_business_001,L0000669,2026-06-19,inflow,retail_sales,1088.15,Daily retail sales receipts,
demo_business_001,L0000870,2026-06-20,inflow,wholesale_invoice_payment,416.0,Invoice payment from Downtown Fitness Studio,C007
demo_business_001,L0000670,2026-06-20,inflow,retail_sales,930.35,Daily retail sales receipts,
demo_business_001,L0000867,2026-06-20,inflow,wholesale_invoice_payment,361.0,Invoice payment from Lakeside University Faculty Club,C009
demo_business_001,L0000671,2026-06-21,inflow,retail_sales,622.4,Daily retail sales receipts,
demo_business_001,L0000672,2026-06-22,inflow,retail_sales,368.55,Daily retail sales receipts,
demo_business_001,L0000673,2026-06-23,inflow,retail_sales,670.6,Daily retail sales receipts,
demo_business_001,L0000863,2026-06-24,inflow,wholesale_invoice_payment,865.0,Invoice payment from Harbor View Hotel,C006
demo_business_001,L0000873,2026-06-24,inflow,wholesale_invoice_payment,448.0,Invoice payment from Oakview Elementary PTA,C003
demo_business_001,L0000674,2026-06-24,inflow,retail_sales,628.45,Daily retail sales receipts,
demo_business_001,L0000675,2026-06-25,inflow,retail_sales,567.3,Daily retail sales receipts,
demo_business_001,L0000676,2026-06-26,inflow,retail_sales,722.8,Daily retail sales receipts,
demo_business_001,L0001058,2026-06-27,outflow,payroll,4434.27,Biweekly payroll,
demo_business_001,L0000677,2026-06-27,inflow,retail_sales,966.95,Daily retail sales receipts,
demo_business_001,L0000678,2026-06-28,inflow,retail_sales,667.25,Daily retail sales receipts,
demo_business_001,L0000679,2026-06-29,inflow,retail_sales,314.8,Daily retail sales receipts,
demo_business_001,L0000933,2026-06-30,outflow,inventory_restock,3309.4,Routine inventory / COGS restock,
demo_business_001,L0000680,2026-06-30,inflow,retail_sales,482.65,Daily retail sales receipts,
demo_business_001,L0001005,2026-07-01,outflow,utilities,437.0,Monthly utilities,
demo_business_001,L0001004,2026-07-01,outflow,rent,3200.0,Monthly rent,
demo_business_001,L0000681,2026-07-01,inflow,retail_sales,437.9,Daily retail sales receipts,
demo_business_001,L0001006,2026-07-01,outflow,loan_payment,650.0,Equipment loan installment,
demo_business_001,L0000682,2026-07-02,inflow,retail_sales,926.2,Daily retail sales receipts,
demo_business_001,L0000683,2026-07-03,inflow,retail_sales,957.45,Daily retail sales receipts,
demo_business_001,L0000684,2026-07-04,inflow,retail_sales,829.9,Daily retail sales receipts,
demo_business_001,L0000685,2026-07-05,inflow,retail_sales,741.5,Daily retail sales receipts,
demo_business_001,L0000851,2026-07-05,inflow,wholesale_invoice_payment,385.0,Invoice payment from Maple & Co. Coworking,C002
demo_business_001,L0000875,2026-07-06,inflow,wholesale_invoice_payment,288.0,Invoice payment from Green Valley Med Center Cafeteria,C008
demo_business_001,L0000686,2026-07-06,inflow,retail_sales,354.85,Daily retail sales receipts,
demo_business_001,L0000687,2026-07-07,inflow,retail_sales,544.95,Daily retail sales receipts,
demo_business_001,L0000688,2026-07-08,inflow,retail_sales,598.2,Daily retail sales receipts,
demo_business_001,L0000689,2026-07-09,inflow,retail_sales,685.3,Daily retail sales receipts,
demo_business_001,L0000876,2026-07-10,inflow,wholesale_invoice_payment,192.0,Invoice payment from Downtown Fitness Studio,C007
demo_business_001,L0000690,2026-07-10,inflow,retail_sales,845.0,Daily retail sales receipts,
demo_business_001,L0000691,2026-07-11,inflow,retail_sales,897.9,Daily retail sales receipts,
demo_business_001,L0001059,2026-07-11,outflow,payroll,4447.41,Biweekly payroll,
demo_business_001,L0000871,2026-07-11,inflow,wholesale_invoice_payment,576.0,Invoice payment from Sunrise Diner,C004
demo_business_001,L0000692,2026-07-12,inflow,retail_sales,523.05,Daily retail sales receipts,
demo_business_001,L0000693,2026-07-13,inflow,retail_sales,562.05,Daily retail sales receipts,
demo_business_001,L0000694,2026-07-14,inflow,retail_sales,517.7,Daily retail sales receipts,
demo_business_001,L0000934,2026-07-14,outflow,inventory_restock,3342.02,Routine inventory / COGS restock,
demo_business_001,L0000695,2026-07-15,inflow,retail_sales,617.1,Daily retail sales receipts,
demo_business_001,L0000877,2026-07-15,inflow,wholesale_invoice_payment,2711.0,Invoice payment from Northgate Bakery Supply Co-op,C010
demo_business_001,L0000696,2026-07-16,inflow,retail_sales,634.15,Daily retail sales receipts,
demo_business_001,L0000697,2026-07-17,inflow,retail_sales,886.45,Daily retail sales receipts,
demo_business_001,L0000859,2026-07-18,inflow,wholesale_invoice_payment,848.0,Invoice payment from Third Street Bookshop Cafe,C005
demo_business_001,L0000698,2026-07-18,inflow,retail_sales,963.75,Daily retail sales receipts,
demo_business_001,L0000699,2026-07-19,inflow,retail_sales,577.65,Daily retail sales receipts,
demo_business_001,L0000700,2026-07-20,inflow,retail_sales,609.85,Daily retail sales receipts,
demo_business_001,L0000701,2026-07-21,inflow,retail_sales,523.25,Daily retail sales receipts,
demo_business_001,L0000879,2026-07-21,inflow,wholesale_invoice_payment,1725.0,Invoice payment from Oakview Elementary PTA,C003
demo_business_001,L0000702,2026-07-22,inflow,retail_sales,481.15,Daily retail sales receipts,
demo_business_001,L0000874,2026-07-23,inflow,wholesale_invoice_payment,1890.0,Invoice payment from Lakeside University Faculty Club,C009
demo_business_001,L0000703,2026-07-23,inflow,retail_sales,517.3,Daily retail sales receipts,
demo_business_001,L0000878,2026-07-23,inflow,wholesale_invoice_payment,384.0,Invoice payment from Riverside Office Park Cafeteria,C001
demo_business_001,L0000872,2026-07-24,inflow,wholesale_invoice_payment,2775.0,Invoice payment from Harbor View Hotel,C006
demo_business_001,L0000704,2026-07-24,inflow,retail_sales,825.9,Daily retail sales receipts,
demo_business_001,L0001060,2026-07-25,outflow,payroll,4460.54,Biweekly payroll,
demo_business_001,L0000705,2026-07-25,inflow,retail_sales,832.65,Daily retail sales receipts,
demo_business_001,L0000706,2026-07-26,inflow,retail_sales,704.95,Daily retail sales receipts,
demo_business_001,L0000707,2026-07-27,inflow,retail_sales,579.35,Daily retail sales receipts,
demo_business_001,L0000935,2026-07-28,outflow,inventory_restock,3673.55,Routine inventory / COGS restock,
demo_business_001,L0000708,2026-07-28,inflow,retail_sales,562.4,Daily retail sales receipts,
demo_business_001,L0000709,2026-07-29,inflow,retail_sales,557.55,Daily retail sales receipts,
demo_business_001,L0000710,2026-07-30,inflow,retail_sales,665.8,Daily retail sales receipts,
demo_business_001,L0000711,2026-07-31,inflow,retail_sales,651.3,Daily retail sales receipts,
demo_business_001,L0000712,2026-08-01,inflow,retail_sales,676.85,Daily retail sales receipts,
demo_business_001,L0001009,2026-08-01,outflow,loan_payment,650.0,Equipment loan installment,
demo_business_001,L0001007,2026-08-01,outflow,rent,3200.0,Monthly rent,
demo_business_001,L0001008,2026-08-01,outflow,utilities,437.0,Monthly utilities,
demo_business_001,L0000713,2026-08-02,inflow,retail_sales,497.25,Daily retail sales receipts,
demo_business_001,L0000714,2026-08-03,inflow,retail_sales,683.6,Daily retail sales receipts,
demo_business_001,L0000715,2026-08-04,inflow,retail_sales,546.6,Daily retail sales receipts,
demo_business_001,L0000869,2026-08-04,inflow,wholesale_invoice_payment,688.0,Invoice payment from Third Street Bookshop Cafe,C005
demo_business_001,L0000716,2026-08-05,inflow,retail_sales,475.95,Daily retail sales receipts,
demo_business_001,L0000717,2026-08-06,inflow,retail_sales,422.7,Daily retail sales receipts,
demo_business_001,L0000718,2026-08-07,inflow,retail_sales,583.25,Daily retail sales receipts,
demo_business_001,L0001061,2026-08-08,outflow,payroll,4473.68,Biweekly payroll,
demo_business_001,L0000882,2026-08-08,inflow,wholesale_invoice_payment,490.0,Invoice payment from Northgate Bakery Supply Co-op,C010
demo_business_001,L0000719,2026-08-08,inflow,retail_sales,764.2,Daily retail sales receipts,
demo_business_001,L0000720,2026-08-09,inflow,retail_sales,798.55,Daily retail sales receipts,
demo_business_001,L0000721,2026-08-10,inflow,retail_sales,493.15,Daily retail sales receipts,
demo_business_001,L0000936,2026-08-11,outflow,inventory_restock,3360.48,Routine inventory / COGS restock,
demo_business_001,L0000722,2026-08-11,inflow,retail_sales,721.25,Daily retail sales receipts,
demo_business_001,L0000723,2026-08-12,inflow,retail_sales,651.3,Daily retail sales receipts,
demo_business_001,L0000724,2026-08-13,inflow,retail_sales,432.35,Daily retail sales receipts,
demo_business_001,L0000725,2026-08-14,inflow,retail_sales,816.2,Daily retail sales receipts,
demo_business_001,L0000726,2026-08-15,inflow,retail_sales,831.75,Daily retail sales receipts,
demo_business_001,L0000727,2026-08-16,inflow,retail_sales,580.05,Daily retail sales receipts,
demo_business_001,L0000881,2026-08-16,inflow,wholesale_invoice_payment,224.0,Invoice payment from Downtown Fitness Studio,C007
demo_business_001,L0000860,2026-08-16,inflow,wholesale_invoice_payment,245.0,Invoice payment from Maple & Co. Coworking,C002
demo_business_001,L0000728,2026-08-17,inflow,retail_sales,462.25,Daily retail sales receipts,
demo_business_001,L0000880,2026-08-17,inflow,wholesale_invoice_payment,352.0,Invoice payment from Sunrise Diner,C004
demo_business_001,L0000729,2026-08-18,inflow,retail_sales,496.7,Daily retail sales receipts,
demo_business_001,L0000884,2026-08-19,inflow,wholesale_invoice_payment,288.0,Invoice payment from Green Valley Med Center Cafeteria,C008
demo_business_001,L0000883,2026-08-19,inflow,wholesale_invoice_payment,1168.0,Invoice payment from Riverside Office Park Cafeteria,C001
demo_business_001,L0000730,2026-08-19,inflow,retail_sales,467.85,Daily retail sales receipts,
